id,product_code,name,value,barcode,unity_of_measurement,last_received_date,last_issued_date,quantity
1680,6401017,MOVING IRON TYPE A.C.AMMETER,1680,6401017,NOS,2017-06-30,2016-11-03,3
1681,6401020,A.C AMMETER 0-50 AMPS AC/DC,1681,6401020,NOS,,2006-12-21,1
1682,6401025,"A.C AMMETER 0-400A,400/5A",1682,6401025,NOS,2002-08-24,2013-07-17,5
1683,6401033,MOVING COIL AC AMMETER 0-300A DIAL SIZE 950 m,1683,6401033,NOS,1994-03-15,2008-04-15,4
1684,6401036,"AC AMMETER RANGE CTR 300/5A, WITH DIAL 96 MM",1684,6401036,NOS,2002-08-24,2004-09-03,1
1685,6401040,MOVING IRON TYPE AC AMMETER FLUSH,1685,6401040,NOS,2015-02-13,2015-04-21,1
1686,6401045,MOVING IRON TYPE AC AMMETER FLUSH MOUNTIN,1686,6401045,NOS,2017-06-30,2017-08-02,2
1687,6401049,MOVING IRON TYPE AC AMMETER,1687,6401049,NOS,2017-06-30,2017-08-16,2
1688,6401050,"MOVING IRON TYPE AC AMMETER, FLUSH",1688,6401050,NOS,2017-06-30,2015-07-29,3
1689,6402006,MOVING IRON TYPE AC VOLTMETER FLUSH MOUNT,1689,6402006,NOS,2017-06-30,2018-05-04,3
1690,6402007,AC VOLTMETER MOVING 0-250VOLT,1690,6402007,NOS,,2001-12-08,2
1691,6402009,"MOVING COIL TYPE DC VOLTMETER,FLUSH",1691,6402009,NOS,2015-02-13,2015-09-04,17
1692,6414004,"L&T SINGLE PHASE ENERGY METER 240V, AC, 50HZ",1692,6414004,NOS,2013-07-29,2017-03-17,1
1693,6416009,KAYCEE/DASMESH MAKE BULK'C' TYPEWATERMETE,1693,6416009,NOS,2016-01-21,2016-01-30,1
1694,6420002,"METER 145 MM KW,  0-400KW",1694,6420002,NOS,,1989-03-31,1
1695,6422001,CURRENT TRANSFORMER 200/5,1695,6422001,NOS,2003-10-15,2015-05-19,19
1696,6422004,BAN PRIMARY  LOW TENSION RING TYPE CURRENT,1696,6422004,NOS,2003-10-15,2016-11-02,29
1697,6422008,SHEPHERED MAKE SINGLE PHASE DOUBLE WOUN,1697,6422008,NOS,1996-07-24,2001-09-10,1
1698,6422010,3 PHASE DOUBLE WOUND WITH ENAMELED COPPE,1698,6422010,NOS,1999-01-25,1999-02-03,2
1699,6422019,PEST-O-FLASH SPARE: HT TRANSFORMER,1699,6422019,NOS,2013-09-13,2016-05-10,2
1700,6428002,ELECTRONIC  TIMER,1700,6428002,NOS,,1989-03-31,1
1701,6450145,HYDROSTATIC PRESSURE TRANSMITTER,1701,6450145,NOS,2014-09-05,2014-06-07,1
1702,6450146,ABS CUP WITH NUTS SUITABLE FOR THE ANEMOMET,1702,6450146,NOS,2015-05-15,2017-10-07,2
1703,6502001,VARNISHED FIBRE GLASS SLEEVES 1MM X 1 M LEN,1703,6502001,NOS,2017-05-02,2017-08-30,50
1704,6502002,VARNISHED FIBRE GLASS SLEEVES 1.5 MM X  1M L,1704,6502002,NOS,2017-05-02,2017-08-30,50
1705,6502003,VARNISHED FIBRE GLASS SLEEVES 2 MM X 1 M LE,1705,6502003,NOS,2017-05-02,2017-08-30,50
1706,6502005,VARNISHED FIBRE GLASS SLEEVES  4 MM X 1 M LE,1706,6502005,NOS,2017-05-02,2018-05-31,45
1707,6502006,VARNISHED FIBRE GLASS SLEEVES 6 MM X 1M LEN,1707,6502006,NOS,2017-05-02,2015-06-18,75
1708,6502007,VARNISHED FIBRE GLASS SLEEVES  8 MM X 1 M LE,1708,6502007,NOS,2017-05-02,2018-05-31,65
1709,6502010,VARNISHED FIBRE GLASS SLEEVES 5 MM X 1 M LE,1709,6502010,NOS,2017-05-02,2018-05-31,40
1710,6506002,MELENIX PAPER 7 MILS  90 CM WIDTH,1710,6506002,KGS,2006-06-29,2012-07-03,15
1711,6506003,MELINEX PAPER 10 MILS  90 CM WIDTH,1711,6506003,KGS,2006-10-10,2012-07-03,10
1712,6510001,VARNISHED FIBRE GLASS CLOTH 90 CM  WIDTH 7 M,1712,6510001,MTR,2016-05-02,2013-09-05,20
1713,6525004,NOMEX PAPER SANDWICHED WITH POLYSTER SU,1713,6525004,KGS,2018-04-16,2016-05-11,5
1714,6525007,NOMEX PAPER SANDWICHED WITH POLYESTER S,1714,6525007,KGS,2018-04-16,2016-05-11,2
1715,6525008,NOMEX PAPER SANDWICHED WITH POLYESTER S,1715,6525008,KGS,2018-04-16,2016-05-11,2
1716,6602008,GEAR  MOTOR 20HP 150RPM,1716,6602008,NOS,,1983-03-31,1
1717,6704003,ACRYLIC/PERPEX SHEET 735mm DIA X 25 mm THIC,1717,6704003,NOS,1994-06-25,1994-06-14,1
1718,6704007,ACRYLIC/PERPEX SHEET 850X900mm RECTANGULA,1718,6704007,NOS,1994-06-25,1994-06-14,1
1719,6705002,CORK SHEET 3MM THICK,1719,6705002,NOS,,2011-02-03,61
1720,6709014,INSULATING MAT OF ELASTOMER IN ONE METER W,1720,6709014,MTR,2017-12-06,2017-05-31,20
1721,6712005,WHITE COTTON TAPE OF SIZE 20 MM WIDTH X 40 M,1721,6712005,ROL,2017-05-02,2016-12-14,10
1722,6712006,WHITE COTTON TAPE OF SIZE 25MM WIDTH X 40 M,1722,6712006,ROL,2017-05-02,2016-12-14,10
1723,6712016,130 C DEGREE LINERLESS ETHYLENE PROPYLENE R,1723,6712016,ROL,2016-12-23,2018-06-11,3
1724,6714003,DR.BECK / ELANTS MAKE INSULATING VARNISH AIR,1724,6714003,LIT,2018-06-07,2017-12-22,25
1725,6715007,HEATING ELEMENT FOR 300 mm OD,1725,6715007,NOS,2000-10-09,1998-09-10,2
1726,6715008,HEATING ELEMENT FOR 350 mm OD,1726,6715008,NOS,1998-07-08,1999-05-31,1
1727,6715010,SPARE TEFLON CLOTHS FOR HEATING MIRROR SI,1727,6715010,PAI,2013-05-30,2018-07-02,1
1728,6715012,- DO-  SIZE 200 MM.,1728,6715012,PAI,2013-05-30,2018-05-19,3
1729,6801021,CONTACT BLOCK FOR FRONT CONNECTION WITH I,1729,6801021,NOS,1997-03-26,1998-03-13,10
1730,6801022,CONTACT BLOCK FOR FRONT CONNECTION WITH O,1730,6801022,NOS,1995-01-12,,40
1731,6801027,PENDENT MOUNTING TYPE PUSH BUTTON STATIO,1731,6801027,NOS,1997-11-07,2000-12-11,1
1732,6801028,SIEMENS ACCUTATOR PENDENT MOUNTING BUSH B,1732,6801028,NOS,1995-11-18,,1
1733,6801029,SIEMENS MAKE HEAVY DUTY TPN UP TO 500 VOLT,1733,6801029,NOS,2008-07-16,2015-09-08,8
1734,6801034,LAMP HOLDER WITH EXTERNAL SERVIOUS CONNEC,1734,6801034,NOS,1998-02-04,,6
1735,6801035,LAMP WITH BA 9S BIYONET CUP 30 V 2.5 VOLTS TY,1735,6801035,NOS,1998-02-04,,6
1736,6801042,"SIEMENS MAKE FUSE BASE 250 A,3NH 3230.",1736,6801042,NOS,2012-08-25,2016-03-01,2
1737,6801057,22.5 MM ILLUMINATED PUSH BUTTON IN GREEN,1737,6801057,NOS,2014-11-28,2017-04-04,33
1738,6801058,22.5 MM ILLUMINATED PUSH BUTTON IN RED,1738,6801058,NOS,2014-11-28,2017-04-04,38
1739,6802001,L&T MAKE DIRECT ON LINE (DOL) STARTER  IN SHEE,1739,6802001,NOS,2017-09-26,2017-03-21,7
1740,6802002,L & T MAKE DIRECT ON LINE (DOL) STARTER  IN SHE,1740,6802002,NOS,2017-09-26,2017-03-08,1
1741,6802003,L & T MAKE DIRECT ON LINE (DOL) STARTER  IN SHE,1741,6802003,NOS,2015-12-21,2012-01-09,1
1742,6802007,L&T MAKE DELTA STARTER  3 PHASE 75 HP MOTOR,1742,6802007,NOS,2014-02-26,2017-06-03,1
1743,6802017,L&T THERMAL OVER LOAD REALY SUITABLE FOR M,1743,6802017,NOS,2017-09-26,2017-03-08,5
1744,6802020,L&T THERMAL OVERLOAD REALY UNIT OF RANGE 1,1744,6802020,NOS,,2002-03-05,4
1745,6802027,L&T MAKE 3 POLE POWER CONTACTORS WITH 2 NO,1745,6802027,NOS,2017-09-26,2018-06-18,13
1746,6802036,L&T THERMAL OVERLOAD RELAY SUITABLE FOR M,1746,6802036,NOS,2004-10-06,2017-12-21,9
1747,6802037,L&T THERMAL OVERLOAD RELAY SUITABLE FOR M,1747,6802037,NOS,2017-09-26,2017-03-08,5
1748,6802040,L&T MAKE SPARE CONTACT KIT FOR THE CONTACT,1748,6802040,SET,2017-09-26,2017-11-01,2
1749,6802044,L&T MAKE THERMAL OVERLOAD RELAY UNIT OF RA,1749,6802044,NOS,2017-09-26,2016-09-13,3
1750,6802047,L&T MAKE MOULDED CASE CIRCUIT BREAKER (MCC,1750,6802047,NOS,2017-09-26,2017-03-06,1
1751,6802057,L&T MAKE 3 POLE POWER CONTACTORS WITH 2 NO,1751,6802057,NOS,2016-12-20,2016-06-06,1
1752,6802060,"L&T MAKE DIRECTLY OPERATED, DIRECT MOUNTIN",1752,6802060,NOS,2017-09-26,2017-03-08,3
1753,6802068,L&T MAKE  THERMAL OVER LOAD RELAY SUITABLE,1753,6802068,NOS,2017-09-26,2017-03-08,4
1754,6802087,"L&T CONTROL CONTACTOR TYPE MM 01, NO OF CO",1754,6802087,NOS,1995-09-25,2018-02-24,2
1755,6802097,CONTACTOR BLOCK NO HC 61A2,1755,6802097,NOS,1999-01-14,2001-01-19,9
1756,6802099,PUSH BUTTON ACTUATOR TYPE MUSH ROOM HEA,1756,6802099,NOS,1999-01-14,2004-10-28,4
1757,6802101,"LED INDICATOR  22.5 MM DIA, VOLTAGE 230V AC,",1757,6802101,NOS,2017-11-17,2018-07-02,60
1758,6802102,"LED INDICATOR 22.5 MM DIA, VOLTAGE",1758,6802102,NOS,2014-03-14,2017-09-06,20
1759,6802104,"LED INDICATOR 22.5 MM DIA, VOLTAGE 230 V AC,",1759,6802104,NOS,2017-11-17,2018-07-02,78
1760,6802105,"LED INDICATOR 22.5 MM DIA, VOLTAGE 110V, AC,",1760,6802105,NOS,2014-03-14,2017-09-06,20
1761,6802108,"LED INDICATOR 22.5 MM DIA, VOLTAGE 110V, AC,",1761,6802108,NOS,2014-03-14,2017-09-06,18
1762,6802110,L&T MAKE  COIL SUITABLE FOR MLO CONTACTOR 1,1762,6802110,NOS,2014-02-26,2014-07-16,8
1763,6802129,L&T MAKE SHROUDED PUSH BUTTON ACTUATOR G,1763,6802129,NOS,2015-11-28,2015-12-12,3
1764,6802139,L&T MAKE THERMAL OVER LOAD RELAY SUITABLE F,1764,6802139,NOS,2017-09-26,2017-04-27,2
1765,6802140,"L&T MAKE DIRECTLY OPERATED, DIRECT MOUNTIN",1765,6802140,NOS,2017-09-26,2017-03-08,2
1766,6802145,L&T MAKE THERMAL OVER LOAD RELAY RANGE 6 T,1766,6802145,NOS,2006-03-24,2013-08-12,3
1767,6802151,L & T THERMAL OVER LOAD RELAY SUITABLE FOR,1767,6802151,NOS,2017-09-26,2017-03-03,4
1768,6802153,"L&T MAKE COIL SUITABLE FOR ML 6 CONTACTOR , 2",1768,6802153,NOS,2007-05-22,2016-12-05,2
1769,6802154,"L & T MAKE DIRECTLY OPERATED, DIRECT MOUNTIN",1769,6802154,NOS,2017-09-26,2017-03-08,1
1770,6802157,L & T MAKE 3 POLE POWER CONTACTOR TYPE MNX2,1770,6802157,NOS,2014-01-25,2018-06-22,2
1771,6802158,L & T MAKE UNSHROUDED PUSH BUTTON ACTUATO,1771,6802158,NOS,2016-12-20,2018-05-21,4
1772,6802161,L&T MAKE FULLY AUTOMATIC STAR DELTA STARTE,1772,6802161,NOS,2015-09-10,2009-06-27,1
1773,6802166,L&T MAKE SPARE CONTACT KIT FOR THE CONTACT,1773,6802166,SET,2017-09-26,2017-11-22,1
1774,6802167,L&T MAKE SPARE CONTACT KIT FOR THE CONTACT,1774,6802167,SET,2017-09-26,2017-11-06,1
1775,6802168,L&T MAKE  ON LOAD CHANGE OVER SWITCH DISCO,1775,6802168,NOS,2017-09-26,2016-11-08,1
1776,6802170,"L & T MAKE DIRECTLY OPERATED, DIRECT MOUNTIN",1776,6802170,NOS,2014-01-25,2017-03-16,2
1777,6802171,"PUSH BUTTON ACTUATOR FLUSH TYPE,22.5 MM",1777,6802171,NOS,2015-07-30,2017-12-30,21
1778,6802172,"PUSH BUTTON ACTUATOR FLUSH TYPE,22.5 MM",1778,6802172,NOS,2015-07-30,2016-06-17,40
1779,6802173,"L&T MAKE 8 STAGE APFC RELAY, CAT NO. ERPML08",1779,6802173,NOS,2014-05-31,2014-01-17,1
1780,6802175,"L&T MAKE, 3 POLE POWER CONTACTOR TYPE MNX7",1780,6802175,NOS,2015-09-10,2014-11-10,1
1781,6802177,"L&T MAKE, 3 POLE POWER CONTACTOR TYPE MNX3",1781,6802177,NOS,2015-09-10,2014-11-10,1
1782,6802178,"L&T NMAKE, 3POLE POWER CONTACTOR TYPE MNX",1782,6802178,NOS,2015-09-10,2014-11-10,1
1783,6802179,"L&T STAR DELTA TIMER, TIMING RANGE 3 SEC TO 1",1783,6802179,NOS,2015-07-10,2014-11-10,2
1784,6802181,L&T MAKE FN 100A TPN SWITCH DISCONNECTOR F,1784,6802181,NOS,2015-09-10,2014-11-10,1
1785,6802182,L&T MAKE FN 200A TPN SWITCH DISCONNECTOR F,1785,6802182,NOS,2015-09-10,2014-11-10,1
1786,6802183,"L&T MAKE ADD ON AUXILIARY CONTACT BLOCK,TO",1786,6802183,NOS,2015-09-10,2018-06-22,3
1787,6802184,"L&T MAKE ADD ON AUXILIARY CONTACT BLOCK, FI",1787,6802184,NOS,2015-09-10,2014-11-10,6
1788,6802185,"L&T MAKE ADD ON AUXILIARY CONTACT BLOCK, FI",1788,6802185,NOS,2015-09-10,2014-11-10,6
1789,6802186,L&T MAKE MOTOR PROTECTION CIRCUIT BREAKER,1789,6802186,NOS,2015-09-10,2014-11-10,1
1790,6802187,L&T MAKE MOTOR PROTECTION CIRCUIT BREAKER,1790,6802187,NOS,2015-09-10,2014-11-10,2
1791,6802188,L&T MAKE MOTOR PROTECTION CIRCUIT BREAKER,1791,6802188,NOS,2015-07-10,2014-11-10,4
1792,6802189,L&T MAKE MOTOR PROTECTION CIRCUIT BREAKER,1792,6802189,NOS,2015-09-10,2014-11-10,1
1793,6802190,L&T MAKE AUXILIARY CONTACT LEFT SIDE 1 NO + 1,1793,6802190,NOS,2015-09-10,2014-11-10,6
1794,6802191,"L&T MAKE EXTERNAL OPERATING HANDLE, (BLACK",1794,6802191,NOS,2015-09-10,2014-11-10,6
1795,6802193,"L&T MAKE DIRECTLY OPERATED,DIRECT MOUNTIN",1795,6802193,NOS,2017-09-26,,2
1796,6803005,BULBS FOR INDICATING LAMPS,1796,6803005,NOS,1997-06-17,2005-03-19,9
1797,6806006,"STAR D.STARTER KDM 32,12H",1797,6806006,NOS,,1993-11-19,1
1798,6806057,BCH MAKE CITATION DIRECT ONLINE STARTER IS S,1798,6806057,NOS,2012-11-23,2018-07-20,3
1799,6807009,BALL HANDLE BLOCK TYPE 3LX 0211 -IYA WITH IND,1799,6807009,NOS,1997-11-28,2011-11-05,3
1800,6808005,BCH MAKE CITATION-M OVER LOAD  RELAY DIRECT,1800,6808005,NOS,2015-07-17,2016-08-02,8
1801,6808008,SELECTOR ACTUATOR 2 POSITION KEY ACTUATOR,1801,6808008,NOS,1995-07-12,,6
1802,6808017,BCH MAKE PULL TYPE AC SOLENOID SUITABLE FO,1802,6808017,NOS,2017-12-20,2018-04-24,8
1803,6808020,BCH MAKE CITATION-M OVERLOAD RELAY DIRECT M,1803,6808020,NOS,2017-03-09,2016-09-17,2
1804,6808028,BCH MAKE FREEDOM SERIES AC CONTACTOR 110 V,1804,6808028,NOS,2014-08-14,2017-12-20,8
1805,6808029,"BCH MAKE FOOT SWITCH , NO.OF CONTACT BLOCK",1805,6808029,NOS,2017-09-27,2017-06-16,2
1806,6808034,FREEDOM SERIES CONTACTOR 12 A CAT.NO. CE15,1806,6808034,NOS,2002-09-13,2014-08-26,18
1807,6808035,BCH MAKE FREEDOM SERIES AC CONTACTOR 110 V,1807,6808035,NOS,2017-10-13,2016-11-24,4
1808,6808039,BCH MAKE AUX. CONTACT BLOCK WITH 1 NO+1 NC S,1808,6808039,NOS,2013-06-21,2017-03-16,49
1809,6808040,ADD ON AUX. CONTACT BLOCK CAT.NO. C 320 KG T,1809,6808040,NOS,2002-09-17,2017-02-13,8
1810,6808043,BCH MAKE FREEDOM SERIES OVER LOAD RELAY  D,1810,6808043,NOS,2017-04-13,2016-09-17,2
1811,6808045,BCH MAKE FREEDOM SERIES OVERLOAD REALY,1811,6808045,NOS,2014-12-08,2016-02-25,3
1812,6808060,BCHMAKE FREEDOM SERIES OVERLOAD RELAY,1812,6808060,NOS,2017-09-27,2018-05-09,3
1813,6808061,BCH MAKE FREEDOM SERIES OVERLOAD RELAY D,1813,6808061,NOS,2017-09-27,2017-06-03,3
1814,6808062,BCH MAKE FREDOM SERIES OVERLOAD RELAY DI,1814,6808062,NOS,2009-08-05,2013-07-22,5
1815,6808063,BCH DOL STARTER OVER LOAD RELAY FOR 6 - 8.5 A,1815,6808063,NOS,2002-08-24,2017-12-18,3
1816,6808064,BCH DOL STARTER OVED LOAD RELAY FOR 13 - 19 A,1816,6808064,NOS,2002-08-24,2013-02-28,3
1817,6808065,BCH MAKE FREEDOM SERIES AC CONTACTOR,1817,6808065,NOS,2002-10-23,2014-08-06,7
1818,6808066,BCH MAKE  FREEDOM SERIES THERMAL OVERLOA,1818,6808066,NOS,2009-06-12,2016-03-03,1
1819,6808068,BCH MAKE FREEDOM SERIES 3 POLE AC CONTACT,1819,6808068,NOS,2014-12-08,2014-06-05,1
1820,6808073,BCH MAKEFREEDOM SERIES AC CONTACTOR SIZE A,1820,6808073,NOS,2003-10-31,2005-12-01,11
1821,6808078,"SIEMENS MAKE 3UA, 5800-2PZ2,(50-63A), THERMAL O",1821,6808078,NOS,2012-08-25,2016-03-03,1
1822,6808080,BCH MAKE FREEDOM SERIES OVER LOAD RELAY,1822,6808080,NOS,2017-03-09,2016-03-03,2
1823,6808081,BCH MAKE CITATION-M OVERLOAD RELAY DIRECT M,1823,6808081,NOS,2014-06-24,2016-09-13,7
1824,6808082,BCH MAKE CITATION-M OVERLOAD RELAY DIRECT M,1824,6808082,NOS,2014-04-07,2013-12-06,5
1825,6808083,BCH MAKE CITATION- M OVERLOAD RELAY DIRECT,1825,6808083,NOS,2017-09-27,2016-10-28,1
1826,6808084,BCH MAKE NHD SERIES AC 4 POLE CONTACTOR 4,1826,6808084,NOS,2017-03-09,2016-09-17,3
1827,6810008,TELE MACHINE CONTROL ADD ON BLOCK WITH 1N,1827,6810008,NOS,1997-01-28,,3
1828,6901001,L&T MAKE LOCKABLE TRIP PUSH BUTTON CAT NO: S,1828,6901001,NOS,2007-08-31,2007-08-11,1
1829,6901002,"L&T MAKE MOVING ARCING CONTACTS , CAT.NO.S",1829,6901002,NOS,2007-08-31,2008-01-08,22
1830,6901003,"L& T MAKE FIXED ARCING CONTACTS , CAT NO. SL 9",1830,6901003,NOS,2007-08-31,2008-01-08,22
1831,6902002,"BOTTOM FIXED CONTACT, CAT NO. PGA4100020 FO",1831,6902002,NOS,2011-10-22,2016-03-04,2
1832,6902003,"ISOLATING COTACT,  CAT.NO. PGA3110163",1832,6902003,NOS,2011-10-22,2016-03-04,2
1833,6902005,"MOVING ARM,  CAT NO. PGA3100027",1833,6902005,NOS,2011-10-22,2016-03-04,5
1834,6902006,"PULL LINK ,  CAT NO.PGA1100126",1834,6902006,NOS,2011-11-11,2016-03-04,7
1835,6902007,"MAIN TOGGLE LEVER , CAT NO. PGA4120053",1835,6902007,NOS,2011-10-22,2016-03-04,5
1836,6902008,"TRIP ROLLER LINK ,  CAT NO. PGA0130224",1836,6902008,NOS,2011-10-22,2016-03-04,5
1837,6902010,"BOTTOM FIXED CONTACT, CAT NO. PGA4100020",1837,6902010,NOS,2011-10-22,2016-03-04,2
1838,6902011,"ISOLATING CONTACT , CAT NO. PGA3110163",1838,6902011,NOS,2011-10-22,2016-03-04,2
1839,6902014,"PULL LINK, CAT NO. PGA1100126",1839,6902014,NOS,2011-11-11,2016-03-04,7
1840,6902015,"MAIN TOGGLE LEVER, CAT NO. PGA4120053",1840,6902015,NOS,2011-10-22,2016-03-04,5
1841,6902016,"TRIP ROLLER LINK, CAT NO. PGA0130224",1841,6902016,NOS,2011-11-11,2016-03-04,5
1842,7401001,2.5 MFD CAPACITOR SUITABLE FOR CEILING FANS 4,1842,7401001,NOS,2017-09-01,2018-05-30,56
1843,7401002,CAPACITOR 3.25MFD 400V,1843,7401002,NOS,,2005-06-27,14
1844,7401003,CAPACITOR 4MFD 250V,1844,7401003,NOS,,2005-04-28,18
1845,7401005,SVLC CONDENSER 33 MFD FOR 250 W,1845,7401005,NOS,1995-01-25,2004-06-29,8
1846,7401156,"POWER FACTOR IMPROVING CAPACITOR BANK , 5 K",1846,7401156,NOS,2017-09-12,2017-10-07,1
1847,7401160,"COPPER CONDENSER COIL, SINGLE LAYER SUITA",1847,7401160,NOS,2018-01-29,2018-02-19,3
1848,7404003,"EXHAUST FAN HEAVY DUTY 18"" SWEEP,1400 RPM",1848,7404003,NOS,2014-11-07,2016-10-19,1
1849,7404007,"WALL MOUNTED FAN 400 MM (16"") SIZE WITH",1849,7404007,NOS,2017-01-07,2017-05-08,2
1850,7404010,"EXHAUST FAN LIGHT DUTY  225 MM SWEEP, 1350",1850,7404010,NOS,2017-11-24,2017-08-21,6
1851,7404012,"CEILING FAN 1200 MM(48"") SWEEP SIZE, FITTED",1851,7404012,NOS,2017-11-24,2018-07-19,18
1852,7404015,"EXHAUST FAN HEAVY DUTY 15"" SWEEP 900 RPM",1852,7404015,NOS,2017-01-02,2017-03-13,2
1853,7404016,"PEDESTAL FAN 400 MM (16"") SIZE, HEIGHT",1853,7404016,NOS,2017-01-02,2017-05-16,2
1854,7404017,"CEILING FAN 900 MM(36"") SWEEP SIZE  FITTED",1854,7404017,NOS,2017-11-24,2017-04-26,3
1855,7404018,"CEILING FAN 1400 MM ( 56"") SWEEP SIZE FITTED",1855,7404018,NOS,2017-01-02,2018-01-31,1
1856,7406007,CERAMIC CATRIDGE HEATING  ELEMENT 1.5/2.0 KW,1856,7406007,NOS,2017-10-07,2017-11-11,18
1857,7406040,"CERAMIC CATRIDGE HEATING ELEMENT 1.0/1.5 KW,",1857,7406040,NOS,2017-03-16,2016-09-01,16
1858,7425026,CELING SPOUT FOR 3 PHASE,1858,7425026,SET,,1989-03-31,1
1859,7425045,T FIXED ARCHING CONTACT CAT NO SL 90631 SUITA,1859,7425045,NOS,2001-05-31,2000-04-29,24
1860,7425046,MOVING ARCHING CONTACT CAT NO SL 90629 SUI,1860,7425046,NOS,2001-05-31,2000-04-29,24
1861,7425074,G I GROSS JUNCTION,1861,7425074,NOS,,1993-11-19,2
1862,7425109,H.T BUSHING FOR SOUTHERN SWITCH GEAR,1862,7425109,NOS,1993-10-30,1994-02-18,3
1863,7425110,TIME DELAY RELAY NO.KRTPN WITH 415V 50HZ AC C,1863,7425110,NOS,1993-06-12,1999-03-18,2
1864,7425111,HEAVY DUTY MOTOR CONTROL ON/OFF SWITCH 1,1864,7425111,NOS,1997-09-12,2012-08-11,4
1865,7425120,WATER HEATER (GEYSER) WITH 25 LTR. STORAGE C,1865,7425120,NOS,2017-08-29,2017-04-12,3
1866,7425122,CURRENT TRANSFORMER  FFOR DN RELEASE 1000,1866,7425122,NOS,2001-07-17,,3
1867,7425131,SILICA GEL OF 1 KG PACKET SUITABLE FOR REPLACE,1867,7425131,KGS,2017-09-01,2018-04-07,3
1868,7425132,ARC CHUT SUITABLE FOR 630 AMPS RATING ACB O,1868,7425132,NOS,2001-05-31,,3
1869,7425133,SHUNT RELEASE  TYPE EA1 24V DC SUITABLE FOR 8,1869,7425133,NOS,2001-07-17,2004-04-07,3
1870,7425170,4 KVA VOLTAGE STABILIZER SUITABLE FOR 1.5,1870,7425170,NOS,2017-08-26,2018-02-09,6
1871,7425171,FABRICATION AND SUPPLY OF A/C COVER AS PER,1871,7425171,NOS,2005-09-16,2011-08-27,3
1872,7425174,FABRICATION AND SUPPLY OF A/C BASE TRAYAS,1872,7425174,NOS,2005-09-16,2011-08-27,2
1873,7425179,OUTDOOR UNIT COMPLETE FOR 1.5 TON SPLIT AIR,1873,7425179,NOS,2018-03-26,2018-04-27,4
1874,7425189,SCR BRIDGE CONVERTER.,1874,7425189,NOS,2017-01-25,2018-05-26,5
1875,7425194,CEILING FAN FIXING CLAMP SET COMPLETE WITH N,1875,7425194,NOS,2016-08-26,2018-01-04,140
1876,7425202,CONDENSOR STAND FOR FIXING OUT DOOR UNIT O,1876,7425202,SET,2018-03-26,2013-09-21,5
1877,7425203,AXIAL COOLING FAN WITH SUPPLY VOLTAGE OF,1877,7425203,NOS,2017-09-01,2017-10-28,3
1878,7425213,DIGITAL MULTIFUNCTION METER.,1878,7425213,NOS,2017-06-30,2018-06-09,1
1879,7425214,"DIGITAL PANNEL VOLT METER, SINGLE PHASE.",1879,7425214,NOS,2014-05-29,2014-03-14,5
1880,7425215,"DIGITAL  PANEL AMMETER , SINGLE PHASE.",1880,7425215,NOS,2014-05-29,2014-03-14,5
1881,7425216,"TERMINAL BLOCK 4 SQ.MM, CLAMP SCREW TYPE S",1881,7425216,NOS,2014-07-02,2017-08-29,55
1882,7425217,"TERMINAL BLOCK 6 SQ.MM, CLAMP SCREW TYPE S",1882,7425217,NOS,2014-05-31,2018-07-02,19
1883,7425219,DIN RAIL TOP HAT TYPE TH 35 MM SIZE OF 1 METE,1883,7425219,NOS,2014-06-18,2018-01-04,9
1884,7426001,FIBER GLASS REINTORED PLASTIC BOX- CHILP-K,1884,7426001,NOS,1992-06-16,2009-10-21,3
1885,7426007,FABRICATION AND SUPPLY OF DENSITY CHAMBER,1885,7426007,NOS,1998-03-04,,4
1886,7426009,NLPH AIR ROTAMETER WITH D.P REGULATOR 7-70,1886,7426009,NOS,1998-03-04,,8
1887,7426017,VARIABLE SPEED DRIVE,1887,7426017,NOS,2018-03-03,2013-04-30,1
1888,7426019,VARIABLE SPEED DRIVE:CAPACITY:5.5 KW/7.5 HP,1888,7426019,NOS,2015-03-20,2015-03-28,1
1889,7802003,GODREJ LOCK 7 LEVER LONG NECK WITH 3 KEY .,1889,7802003,NOS,2017-05-17,2018-01-05,4
1890,7802018,GODREJ LOCK 6 LEVER LONG NECK WITH 3 KEY.,1890,7802018,NOS,2017-05-17,2018-02-20,3
1891,7815006,QUICK LIME,1891,7815006,KGS,1999-02-19,2018-03-01,2500
1892,8401002,GELATIN,1892,8401002,KGS,1999-03-31,1998-08-08,193
1893,8401008,MIXED SULPHATE SALT,1893,8401008,KGS,2001-04-04,2003-03-15,776
1894,8401029,CALCIUM CARBONATE,1894,8401029,KGS,1995-01-04,1994-07-30,1510
1895,8401037,PROMOTER,1895,8401037,LIT,1996-03-25,2004-03-20,0
1896,8401038,CATALYST,1896,8401038,LIT,1996-03-25,2004-03-20,0
1897,8408001,ACETYLENE GAS IN CYLINDER OF 7 CUM. AS PER I,1897,8408001,CUM,2018-06-30,2018-07-04,7
1898,8408002,OXYGEN GAS IN CYLINDER OF 7 CUM. AS PER,1898,8408002,CUM,2018-06-30,2018-07-04,7
1899,8801001,HIGH SPEED DIESEL OIL,1899,8801001,LIT,2018-07-20,2018-07-26,30718
1900,8801002,FURNACE OIL,1900,8801002,LIT,2018-07-28,2018-07-26,41921
1901,8802005,BRAKE FLUID IN 500 ML PACK.,1901,8802005,LIT,2017-09-09,2018-07-14,45
1902,8802013,EP- 320 OIL,1902,8802013,LIT,2017-09-30,2018-07-24,420
